"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","hindfoot_length_cm"
27486,2,1,1998,8,"DM","F",34,40,3.4
27487,2,1,1998,8,"DM","M",39,48,3.9
27488,2,1,1998,9,"DO","F",37,52,3.7
27489,2,1,1998,14,"DM","M",34,NA,3.4
27490,2,1,1998,4,"DM","M",38,51,3.8
27491,2,1,1998,4,"DO","M",36,52,3.6
27492,2,1,1998,10,"PM","M",19,18,1.9
27493,2,1,1998,8,"DO","M",38,56,3.8
27494,2,1,1998,8,"DO","M",36,51,3.6
27495,2,1,1998,13,"PM","M",21,23,2.1
27496,2,1,1998,3,"PB","F",26,37,2.6
27497,2,1,1998,11,"DM","F",35,42,3.5
27498,2,1,1998,6,"OT","F",20,20,2
27499,2,1,1998,11,"DO","F",36,43,3.6
27500,2,1,1998,13,"OT","F",19,25,1.9
27501,2,1,1998,8,"DM","M",36,45,3.6
27502,2,1,1998,14,"DM","M",37,47,3.7
27503,2,1,1998,14,"DM","F",36,44,3.6
27504,2,1,1998,4,"DM","F",36,44,3.6
27505,2,1,1998,11,"OT","F",21,22,2.1
27506,2,1,1998,14,"DM","F",35,41,3.5
27507,2,1,1998,5,"PM","M",20,25,2
27508,2,1,1998,14,"DM","M",36,49,3.6
27509,2,1,1998,4,"DM","M",35,43,3.5
27510,2,1,1998,6,"OT","M",20,23,2
27511,2,1,1998,11,"DM","M",35,41,3.5
27512,2,1,1998,14,"DM","M",36,45,3.6
27513,2,1,1998,4,"DM","M",35,49,3.5
27514,2,1,1998,14,"OT","M",21,22,2.1
27515,2,1,1998,14,"OT","M",20,23,2
27516,2,1,1998,11,"OT","M",20,23,2
27517,2,1,1998,4,"DM","M",37,40,3.7
27518,2,1,1998,14,"DM","F",37,42,3.7
27519,2,1,1998,8,"DM","F",37,43,3.7
27520,2,1,1998,16,"PM","F",21,20,2.1
27521,2,1,1998,13,"PB","F",25,28,2.5
27522,2,1,1998,4,"DM","M",36,43,3.6
27523,2,1,1998,9,"DM","M",36,35,3.6
27524,2,1,1998,14,"DM","M",35,42,3.5
27525,2,1,1998,3,"DO","M",37,50,3.7
27526,2,1,1998,11,"DM","F",36,40,3.6
27527,2,1,1998,4,"OT","M",20,26,2
27528,2,1,1998,5,"PM","F",20,23,2
27529,2,1,1998,4,"DM","F",37,43,3.7
27530,2,1,1998,6,"OT","F",20,21,2
27531,2,1,1998,8,"DM","F",36,41,3.6
27532,2,1,1998,14,"DM","M",39,44,3.9
27533,2,1,1998,16,"PM","M",20,23,2
27534,2,1,1998,10,"PM","M",21,23,2.1
27535,2,1,1998,6,"OT","M",20,23,2
27536,2,1,1998,8,"DO","F",35,46,3.5
27537,2,1,1998,13,"PM","F",21,21,2.1
27538,2,1,1998,10,"PL","F",20,20,2
27539,2,1,1998,14,"DM","F",35,45,3.5
27540,2,1,1998,8,"DM","M",36,41,3.6
27541,2,1,1998,3,"DO","M",35,41,3.5
27542,3,1,1998,19,"PM","F",20,NA,2
27543,3,1,1998,19,"PB","M",27,NA,2.7
27544,3,1,1998,1,"DM","F",35,NA,3.5
27545,3,1,1998,18,"PB","F",26,NA,2.6
27546,3,1,1998,22,"OT","M",21,NA,2.1
27547,3,1,1998,17,"AH","",NA,NA,NA
27548,3,1,1998,17,"DM","M",36,NA,3.6
27549,3,1,1998,21,"RM","F",NA,NA,NA
27550,3,1,1998,12,"NL","F",35,NA,3.5
27551,3,1,1998,17,"DM","F",33,NA,3.3
27552,3,1,1998,20,"OT","F",20,NA,2
27553,3,1,1998,2,"DS","M",50,NA,5
27554,3,1,1998,19,"PB","M",27,NA,2.7
27555,3,1,1998,2,"DO","M",36,NA,3.6
27556,3,1,1998,20,"PM","F",21,NA,2.1
27557,3,1,1998,24,"PE","F",20,NA,2
27558,3,1,1998,12,"DM","M",35,NA,3.5
27559,3,1,1998,2,"DM","M",35,NA,3.5
27560,3,1,1998,17,"DM","F",36,NA,3.6
27561,3,1,1998,22,"DM","F",36,NA,3.6
27562,3,1,1998,17,"DM","F",35,NA,3.5
27563,3,1,1998,21,"PB","M",26,NA,2.6
27564,3,1,1998,22,"PB","F",25,NA,2.5
27565,3,1,1998,22,"OT","M",20,NA,2
27566,3,1,1998,1,"DO","M",37,NA,3.7
27567,3,1,1998,2,"DM","F",36,NA,3.6
27568,3,1,1998,18,"PB","F",25,NA,2.5
27569,3,1,1998,24,"PM","M",20,NA,2
27570,3,1,1998,19,"PB","F",26,NA,2.6
27571,3,1,1998,17,"AH","",NA,NA,NA
27572,3,1,1998,1,"PB","M",27,NA,2.7
27573,3,1,1998,24,"RM","F",17,NA,1.7
27574,3,1,1998,12,"OT","F",20,NA,2
27575,3,1,1998,12,"DM","M",35,NA,3.5
27576,3,1,1998,17,"OT","M",21,NA,2.1
27577,3,1,1998,21,"PB","M",27,NA,2.7
27578,3,1,1998,1,"DO","F",33,NA,3.3
27579,3,1,1998,17,"OT","F",20,NA,2
27580,3,1,1998,2,"PB","M",28,NA,2.8
27581,3,1,1998,18,"RM","M",15,NA,1.5
27582,3,1,1998,2,"PB","M",27,NA,2.7
27583,3,1,1998,17,"DO","M",35,NA,3.5
27584,3,1,1998,21,"PB","F",25,NA,2.5
27585,3,1,1998,12,"OT","M",21,NA,2.1
27586,3,1,1998,21,"PB","F",25,NA,2.5
27587,3,1,1998,12,"DM","M",35,NA,3.5
27588,3,1,1998,1,"DS","M",46,NA,4.6
27589,3,1,1998,2,"PB","F",26,NA,2.6
27590,3,1,1998,1,"DM","F",37,NA,3.7
27591,3,1,1998,12,"DM","M",35,NA,3.5
27592,3,1,1998,12,"DM","F",35,NA,3.5
27593,3,1,1998,22,"PB","M",26,NA,2.6
27594,3,1,1998,7,"PM","F",21,NA,2.1
27595,3,1,1998,1,"DO","M",39,NA,3.9
27596,3,1,1998,12,"DM","M",36,NA,3.6
27597,3,1,1998,17,"DM","F",35,NA,3.5
27598,3,1,1998,23,"","",NA,NA,NA
27599,3,2,1998,4,"OT","F",20,NA,2
27600,3,2,1998,6,"OT","F",20,NA,2
27601,3,2,1998,11,"DM","M",36,NA,3.6
27602,3,2,1998,14,"DM","M",37,NA,3.7
27603,3,2,1998,14,"OT","M",21,NA,2.1
27604,3,2,1998,6,"SS","",NA,NA,NA
27605,3,2,1998,9,"SS","",NA,NA,NA
27606,3,2,1998,11,"DO","M",34,NA,3.4
27607,3,2,1998,11,"DO","F",39,NA,3.9
27608,3,2,1998,4,"DM","F",36,NA,3.6
27609,3,2,1998,6,"PB","F",36,NA,3.6
27610,3,2,1998,11,"DM","M",35,NA,3.5
27611,3,2,1998,13,"PB","M",27,NA,2.7
27612,3,2,1998,4,"DM","M",37,NA,3.7
27613,3,2,1998,8,"DO","M",35,NA,3.5
27614,3,2,1998,11,"DM","M",36,NA,3.6
27615,3,2,1998,14,"DM","F",35,NA,3.5
27616,3,2,1998,4,"DM","M",37,NA,3.7
27617,3,2,1998,14,"DM","F",35,NA,3.5
27618,3,2,1998,11,"DO","M",38,NA,3.8
27619,3,2,1998,8,"DO","M",37,NA,3.7
27620,3,2,1998,14,"DM","F",36,NA,3.6
27621,3,2,1998,5,"PM","F",18,NA,1.8
27622,3,2,1998,3,"SA","",NA,NA,NA
27623,3,2,1998,8,"DO","F",38,NA,3.8
27624,3,2,1998,15,"NL","F",35,NA,3.5
27625,3,2,1998,11,"DO","M",35,NA,3.5
27626,3,2,1998,3,"PB","F",25,NA,2.5
27627,3,2,1998,14,"DM","M",35,NA,3.5
27628,3,2,1998,8,"AH","",NA,NA,NA
27629,3,2,1998,3,"SA","",NA,NA,NA
27630,3,2,1998,4,"DM","F",NA,NA,NA
27631,3,2,1998,11,"DM","M",37,NA,3.7
27632,3,2,1998,8,"DM","F",36,NA,3.6
27633,3,2,1998,8,"DO","F",36,NA,3.6
27634,3,2,1998,10,"PM","F",21,NA,2.1
27635,3,2,1998,4,"DO","M",37,NA,3.7
27636,3,2,1998,11,"SS","",NA,NA,NA
27637,3,2,1998,4,"DM","F",35,NA,3.5
27638,3,2,1998,11,"DM","F",36,NA,3.6
27639,3,2,1998,8,"DM","M",37,NA,3.7
27640,3,2,1998,3,"DO","M",37,NA,3.7
27641,3,2,1998,11,"DM","F",36,NA,3.6
27642,3,2,1998,9,"DM","F",35,NA,3.5
27643,3,2,1998,11,"DM","F",36,NA,3.6
27644,3,2,1998,16,"PM","F",21,NA,2.1
27645,3,2,1998,4,"DM","M",35,NA,3.5
27646,3,2,1998,9,"AH","",NA,NA,NA
27647,3,2,1998,4,"DM","M",37,NA,3.7
27648,3,2,1998,13,"PB","M",26,NA,2.6
27649,3,2,1998,3,"DM","F",36,NA,3.6
27650,3,2,1998,8,"DO","M",39,NA,3.9
27651,3,2,1998,11,"OT","M",20,NA,2
27652,3,2,1998,14,"DM","M",35,NA,3.5
27653,3,2,1998,13,"OT","M",21,NA,2.1
27654,3,2,1998,4,"DM","M",37,NA,3.7
27655,3,2,1998,6,"OT","M",20,NA,2
27656,3,2,1998,4,"DM","F",35,NA,3.5
27657,3,2,1998,9,"DM","M",36,NA,3.6
27658,3,2,1998,8,"DM","F",36,NA,3.6
27659,3,2,1998,14,"DM","M",37,NA,3.7
27660,3,2,1998,11,"OT","F",21,NA,2.1
27661,3,2,1998,8,"DO","M",36,NA,3.6
27662,3,2,1998,13,"OT","F",20,NA,2
27663,3,2,1998,14,"DM","M",35,NA,3.5
27664,3,2,1998,11,"DM","M",38,NA,3.8
27665,3,2,1998,8,"DM","F",36,NA,3.6
27666,3,2,1998,5,"PM","F",20,NA,2
27667,3,2,1998,8,"DM","M",36,NA,3.6
27668,3,2,1998,3,"PB","M",26,NA,2.6
27669,3,2,1998,6,"OT","F",20,NA,2
27670,3,2,1998,13,"PB","F",26,NA,2.6
27671,3,2,1998,11,"DM","F",34,NA,3.4
27672,3,29,1998,3,"","",NA,NA,NA
27673,3,29,1998,4,"","",NA,NA,NA
27674,3,29,1998,5,"","",NA,NA,NA
27675,3,29,1998,6,"","",NA,NA,NA
27676,3,29,1998,11,"","",NA,NA,NA
27677,3,29,1998,10,"","",NA,NA,NA
27678,3,29,1998,9,"","",NA,NA,NA
27679,3,29,1998,8,"","",NA,NA,NA
27680,3,29,1998,13,"","",NA,NA,NA
27681,3,29,1998,14,"","",NA,NA,NA
27682,3,29,1998,15,"","",NA,NA,NA
27683,3,29,1998,16,"","",NA,NA,NA
27684,3,29,1998,12,"DM","F",35,47,3.5
27685,3,29,1998,1,"DM","F",35,45,3.5
27686,3,29,1998,2,"DM","M",35,43,3.5
27687,3,29,1998,17,"DM","F",35,46,3.5
27688,3,29,1998,17,"DM","F",35,37,3.5
27689,3,29,1998,22,"DM","M",39,44,3.9
27690,3,29,1998,2,"PP","M",21,18,2.1
27691,3,29,1998,12,"DM","M",36,47,3.6
27692,3,29,1998,17,"OT","M",20,28,2
27693,3,29,1998,18,"PB","F",26,34,2.6
27694,3,29,1998,24,"PE","M",21,24,2.1
27695,3,29,1998,17,"DM","F",35,38,3.5
27696,3,29,1998,17,"DM","M",36,56,3.6
27697,3,29,1998,21,"PB","M",25,35,2.5
27698,3,29,1998,18,"PB","F",25,38,2.5
27699,3,29,1998,17,"DM","M",36,49,3.6
27700,3,29,1998,17,"DM","M",35,43,3.5
27701,3,29,1998,2,"DM","M",34,45,3.4
27702,3,29,1998,2,"DM","M",35,48,3.5
27703,3,29,1998,22,"DM","F",36,44,3.6
27704,3,29,1998,2,"DM","M",37,44,3.7
27705,3,29,1998,12,"DM","M",37,48,3.7
27706,3,29,1998,19,"PB","F",26,42,2.6
27707,3,29,1998,20,"RM","M",16,12,1.6
27708,3,29,1998,12,"DM","F",36,51,3.6
27709,3,29,1998,22,"DM","M",37,50,3.7
27710,3,29,1998,19,"PM","F",20,23,2
27711,3,29,1998,19,"PB","M",26,38,2.6
27712,3,29,1998,1,"DO","F",34,50,3.4
27713,3,29,1998,12,"DM","M",36,43,3.6
27714,3,29,1998,1,"DO","M",35,59,3.5
27715,3,29,1998,2,"DM","M",37,43,3.7
27716,3,29,1998,12,"DM","F",35,48,3.5
27717,3,29,1998,12,"DM","M",37,49,3.7
27718,3,29,1998,17,"DM","F",33,45,3.3
27719,3,29,1998,1,"OT","F",21,30,2.1
27720,3,29,1998,17,"DM","F",35,49,3.5
27721,3,29,1998,17,"DM","F",37,47,3.7
27722,3,29,1998,21,"PB","F",27,36,2.7
27723,3,29,1998,22,"PB","F",25,35,2.5
27724,3,29,1998,24,"PE","F",19,32,1.9
27725,3,29,1998,2,"PP","M",20,20,2
27726,3,29,1998,7,"PP","M",23,19,2.3
27727,3,29,1998,2,"OT","M",21,23,2.1
27728,3,29,1998,12,"DM","F",36,42,3.6
27729,3,29,1998,17,"DM","F",34,43,3.4
27730,3,29,1998,22,"DM","F",36,45,3.6
27731,3,29,1998,22,"PB","M",27,42,2.7
27732,3,29,1998,1,"PP","M",21,20,2.1
27733,3,29,1998,2,"PB","M",27,30,2.7
27734,3,29,1998,2,"NL","F",33,188,3.3
27735,3,29,1998,12,"DM","F",38,40,3.8
27736,3,29,1998,17,"PP","M",21,22,2.1
27737,3,29,1998,22,"DM","M",36,45,3.6
27738,3,29,1998,24,"PP","M",22,22,2.2
27739,3,29,1998,1,"DM","F",34,43,3.4
27740,3,29,1998,21,"PB","M",28,43,2.8
27741,3,29,1998,1,"DO","M",36,55,3.6
27742,3,29,1998,17,"DM","F",36,40,3.6
27743,3,29,1998,22,"DM","M",36,50,3.6
27744,3,29,1998,21,"PF","M",14,8,1.4
27745,3,29,1998,23,"","",NA,NA,NA
27746,5,2,1998,1,"DM","M",35,53,3.5
27747,5,2,1998,2,"DM","M",35,45,3.5
27748,5,2,1998,17,"DM","M",36,50,3.6
27749,5,2,1998,18,"PB","F",25,35,2.5
27750,5,2,1998,12,"OT","F",19,14,1.9
27751,5,2,1998,22,"PB","F",25,19,2.5
27752,5,2,1998,1,"PP","M",22,22,2.2
27753,5,2,1998,2,"DM","F",37,58,3.7
27754,5,2,1998,19,"PP","M",21,20,2.1
27755,5,2,1998,24,"PE","F",19,24,1.9
27756,5,2,1998,17,"DM","F",36,41,3.6
27757,5,2,1998,20,"NL","F",34,175,3.4
27758,5,2,1998,1,"DM","F",35,45,3.5
27759,5,2,1998,17,"DM","M",37,50,3.7
27760,5,2,1998,20,"PM","F",20,27,2
27761,5,2,1998,23,"PM","F",18,16,1.8
27762,5,2,1998,12,"NL","F",31,238,3.1
27763,5,2,1998,2,"PP","F",22,18,2.2
27764,5,2,1998,17,"DM","F",35,53,3.5
27765,5,2,1998,17,"DM","F",36,44,3.6
27766,5,2,1998,12,"DM","M",35,42,3.5
27767,5,2,1998,24,"PE","M",20,23,2
27768,5,2,1998,2,"PP","M",21,19,2.1
27769,5,2,1998,12,"DM","F",36,44,3.6
27770,5,2,1998,17,"DM","",NA,NA,NA
27771,5,2,1998,12,"DM","M",36,46,3.6
27772,5,2,1998,17,"DM","M",34,43,3.4
27773,5,2,1998,20,"PF","F",16,11,1.6
27774,5,2,1998,21,"PB","F",25,37,2.5
27775,5,2,1998,17,"DM","F",35,46,3.5
27776,5,2,1998,2,"DM","M",35,46,3.5
27777,5,2,1998,1,"OT","F",19,35,1.9
27778,5,2,1998,2,"DM","M",36,53,3.6
27779,5,2,1998,19,"PB","M",27,39,2.7
27780,5,2,1998,2,"OT","M",19,29,1.9
27781,5,2,1998,2,"NL","",NA,200,NA
27782,5,2,1998,17,"DM","F",36,44,3.6
27783,5,2,1998,22,"DM","F",35,45,3.5
27784,5,2,1998,12,"DM","M",36,47,3.6
27785,5,2,1998,21,"PB","F",26,38,2.6
27786,5,2,1998,12,"DM","M",35,47,3.5
27787,5,2,1998,7,"PP","F",21,17,2.1
27788,5,2,1998,12,"OT","F",20,31,2
27789,5,2,1998,22,"PB","F",25,31,2.5
27790,5,2,1998,18,"PP","F",22,19,2.2
27791,5,2,1998,17,"DM","M",37,47,3.7
27792,5,2,1998,7,"PL","F",20,8,2
27793,5,2,1998,1,"DO","M",36,30,3.6
27794,5,2,1998,18,"RM","F",18,14,1.8
27795,5,2,1998,17,"PP","F",22,19,2.2
27796,5,2,1998,22,"PB","M",27,46,2.7
27797,5,2,1998,12,"DM","M",35,45,3.5
27798,5,2,1998,18,"OT","M",20,29,2
27799,5,2,1998,24,"PM","F",20,17,2
27800,5,2,1998,7,"PP","M",22,20,2.2
27801,5,3,1998,15,"PL","M",21,22,2.1
27802,5,3,1998,11,"DO","M",36,59,3.6
27803,5,3,1998,8,"DM","M",36,49,3.6
27804,5,3,1998,15,"PP","F",21,18,2.1
27805,5,3,1998,13,"OT","F",19,28,1.9
27806,5,3,1998,6,"PB","F",26,42,2.6
27807,5,3,1998,8,"PP","M",22,18,2.2
27808,5,3,1998,13,"PB","F",25,40,2.5
27809,5,3,1998,14,"DM","F",37,46,3.7
27810,5,3,1998,15,"NL","F",34,140,3.4
27811,5,3,1998,4,"DM","F",36,40,3.6
27812,5,3,1998,13,"DM","M",36,52,3.6
27813,5,3,1998,13,"DM","F",34,44,3.4
27814,5,3,1998,3,"PP","F",20,17,2
27815,5,3,1998,9,"DO","M",37,61,3.7
27816,5,3,1998,5,"PM","M",20,13,2
27817,5,3,1998,16,"PM","M",21,21,2.1
27818,5,3,1998,9,"DM","F",35,50,3.5
27819,5,3,1998,8,"PP","M",22,20,2.2
27820,5,3,1998,3,"PB","M",26,20,2.6
27821,5,3,1998,9,"PP","F",21,20,2.1
27822,5,3,1998,16,"PM","F",21,26,2.1
27823,5,3,1998,13,"DM","M",37,52,3.7
27824,5,3,1998,11,"DM","F",37,46,3.7
27825,5,3,1998,13,"DM","M",37,48,3.7
27826,5,3,1998,9,"DM","M",36,48,3.6
27827,5,3,1998,14,"PP","",21,14,2.1
27828,5,3,1998,3,"PP","F",21,17,2.1
27829,5,3,1998,4,"OT","M",18,13,1.8
27830,5,3,1998,14,"DM","M",37,46,3.7
27831,5,3,1998,15,"PE","M",20,13,2
27832,5,3,1998,14,"DM","F",36,43,3.6
27833,5,3,1998,8,"DO","M",34,57,3.4
27834,5,3,1998,8,"PP","F",20,14,2
27835,5,3,1998,5,"PP","M",20,23,2
27836,5,3,1998,4,"OT","F",19,13,1.9
27837,5,3,1998,4,"OT","M",17,26,1.7
27838,5,3,1998,4,"DM","F",36,50,3.6
27839,5,3,1998,4,"DM","M",34,26,3.4
27840,5,3,1998,6,"PB","M",26,22,2.6
27841,5,3,1998,4,"DM","M",36,48,3.6
27842,5,3,1998,6,"PP","M",21,20,2.1
27843,5,3,1998,3,"PP","F",22,15,2.2
27844,5,3,1998,9,"DM","M",37,50,3.7
27845,5,3,1998,9,"DO","F",36,57,3.6
27846,5,3,1998,15,"PP","F",22,21,2.2
27847,5,3,1998,16,"OT","M",21,31,2.1
27848,5,3,1998,6,"PP","F",22,17,2.2
27849,5,3,1998,14,"DM","",36,50,3.6
27850,5,3,1998,11,"DM","F",36,54,3.6
27851,5,3,1998,9,"DM","F",36,51,3.6
27852,5,3,1998,5,"PM","M",19,12,1.9
27853,5,3,1998,9,"DM","F",33,44,3.3
27854,5,3,1998,10,"","",NA,NA,NA
27855,5,28,1998,12,"PP","M",22,20,2.2
27856,5,28,1998,12,"DO","F",34,59,3.4
27857,5,28,1998,21,"OT","F",19,23,1.9
27858,5,28,1998,12,"DM","F",35,44,3.5
27859,5,28,1998,24,"PE","F",20,27,2
27860,5,28,1998,2,"NL","F",33,190,3.3
27861,5,28,1998,19,"PP","M",22,21,2.2
27862,5,28,1998,2,"DM","M",37,51,3.7
27863,5,28,1998,12,"PP","M",21,18,2.1
27864,5,28,1998,22,"OT","F",21,25,2.1
27865,5,28,1998,12,"DM","M",36,52,3.6
27866,5,28,1998,1,"DO","M",34,59,3.4
27867,5,28,1998,12,"NL","F",33,199,3.3
27868,5,28,1998,19,"PB","M",26,24,2.6
27869,5,28,1998,21,"PB","F",26,35,2.6
27870,5,28,1998,17,"PE","M",19,13,1.9
27871,5,28,1998,12,"DM","M",34,47,3.4
27872,5,28,1998,17,"DM","F",36,44,3.6
27873,5,28,1998,1,"DM","M",35,48,3.5
27874,5,28,1998,18,"PP","F",21,18,2.1
27875,5,28,1998,2,"PP","M",22,21,2.2
27876,5,28,1998,17,"DM","F",37,38,3.7
27877,5,28,1998,22,"DM","F",35,45,3.5
27878,5,28,1998,19,"PM","F",21,20,2.1
27879,5,28,1998,20,"PF","M",15,7,1.5
27880,5,28,1998,12,"DM","F",37,48,3.7
27881,5,28,1998,20,"PF","F",16,10,1.6
27882,5,28,1998,22,"DM","M",37,42,3.7
27883,5,28,1998,1,"DO","M",35,36,3.5
27884,5,28,1998,2,"DM","M",35,21,3.5
27885,5,28,1998,20,"PF","F",15,7,1.5
27886,5,28,1998,22,"DM","F",36,46,3.6
27887,5,28,1998,1,"DM","F",36,47,3.6
27888,5,28,1998,12,"DM","F",35,46,3.5
27889,5,28,1998,19,"PB","F",27,25,2.7
27890,5,28,1998,18,"PB","F",26,34,2.6
27891,5,28,1998,12,"DM","M",34,45,3.4
27892,5,28,1998,20,"PF","M",16,8,1.6
27893,5,28,1998,22,"OT","M",19,29,1.9
27894,5,28,1998,2,"PP","M",21,21,2.1
27895,5,28,1998,12,"DM","M",37,48,3.7
27896,5,28,1998,2,"DM","F",37,45,3.7
27897,5,28,1998,2,"NL","M",21,110,2.1
27898,5,28,1998,23,"PL","M",20,20,2
27899,5,28,1998,12,"DM","F",33,48,3.3
27900,5,28,1998,12,"DM","F",34,22,3.4
27901,5,28,1998,17,"DM","M",39,43,3.9
27902,5,28,1998,18,"PP","M",21,19,2.1
27903,5,28,1998,12,"DM","M",36,46,3.6
27904,5,28,1998,7,"PP","F",23,20,2.3
27905,5,28,1998,12,"OT","M",20,30,2
27906,5,28,1998,19,"PB","F",25,20,2.5
27907,5,28,1998,12,"DM","M",34,46,3.4
27908,5,28,1998,1,"PP","M",22,17,2.2
27909,5,28,1998,2,"DM","M",37,52,3.7
27910,5,28,1998,20,"PE","M",20,16,2
27911,5,28,1998,22,"DM","M",35,44,3.5
27912,5,28,1998,12,"DM","F",36,57,3.6
27913,5,28,1998,17,"PP","F",22,17,2.2
27914,5,28,1998,17,"PM","F",19,9,1.9
27915,5,28,1998,7,"PP","F",22,19,2.2
27916,5,28,1998,12,"OT","M",22,29,2.2
27917,5,28,1998,17,"DM","F",36,50,3.6
27918,5,28,1998,1,"DO","M",37,56,3.7
27919,5,28,1998,2,"NL","F",34,158,3.4
27920,5,28,1998,22,"PB","F",25,31,2.5
27921,5,28,1998,17,"DM","F",36,44,3.6
27922,5,28,1998,12,"PF","F",16,10,1.6
27923,5,28,1998,19,"PB","F",26,22,2.6
27924,5,28,1998,21,"PB","F",26,35,2.6
27925,5,28,1998,17,"DM","M",34,38,3.4
27926,5,28,1998,24,"NL","F",29,103,2.9
27927,5,28,1998,17,"PP","M",22,19,2.2
27928,5,28,1998,17,"PM","F",20,22,2
27929,5,28,1998,17,"DM","F",36,44,3.6
27930,5,28,1998,17,"PP","M",22,20,2.2
27931,5,28,1998,17,"DM","M",36,40,3.6
27932,5,28,1998,17,"NL","M",31,120,3.1
27933,5,28,1998,17,"DM","M",37,44,3.7
27934,5,29,1998,3,"OT","M",19,28,1.9
27935,5,29,1998,3,"OT","M",21,21,2.1
27936,5,29,1998,4,"SS","",NA,NA,NA
27937,5,29,1998,6,"OT","M",20,21,2
27938,5,29,1998,14,"DM","F",35,54,3.5
27939,5,29,1998,8,"DO","M",37,46,3.7
27940,5,29,1998,14,"DM","M",37,46,3.7
27941,5,29,1998,14,"DM","M",36,45,3.6
27942,5,29,1998,9,"DM","M",37,50,3.7
27943,5,29,1998,9,"DM","M",36,49,3.6
27944,5,29,1998,9,"DO","F",35,26,3.5
27945,5,29,1998,8,"PP","F",21,15,2.1
27946,5,29,1998,6,"OT","M",22,27,2.2
27947,5,29,1998,8,"DO","M",37,57,3.7
27948,5,29,1998,14,"DM","M",35,51,3.5
27949,5,29,1998,11,"DO","F",34,44,3.4
27950,5,29,1998,8,"DM","M",35,47,3.5
27951,5,29,1998,13,"PB","M",27,40,2.7
27952,5,29,1998,6,"PB","F",26,39,2.6
27953,5,29,1998,14,"DM","M",36,51,3.6
27954,5,29,1998,4,"DM","M",35,29,3.5
27955,5,29,1998,6,"PB","M",27,35,2.7
27956,5,29,1998,15,"AH","",NA,NA,NA
27957,5,29,1998,9,"PL","M",21,16,2.1
27958,5,29,1998,16,"PM","F",22,26,2.2
27959,5,29,1998,8,"AH","",NA,NA,NA
27960,5,29,1998,14,"PP","F",21,16,2.1
27961,5,29,1998,9,"DM","M",36,45,3.6
27962,5,29,1998,14,"DM","M",37,49,3.7
27963,5,29,1998,4,"DM","F",37,43,3.7
27964,5,29,1998,8,"PP","M",23,18,2.3
27965,5,29,1998,5,"OT","F",22,24,2.2
27966,5,29,1998,15,"PP","F",23,21,2.3
27967,5,29,1998,14,"DM","M",37,48,3.7
27968,5,29,1998,15,"PP","F",22,17,2.2
27969,5,29,1998,5,"PF","M",22,23,2.2
27970,5,29,1998,14,"DM","F",35,47,3.5
27971,5,29,1998,15,"AH","",NA,NA,NA
27972,5,29,1998,4,"DM","M",34,48,3.4
27973,5,29,1998,11,"DM","M",34,46,3.4
27974,5,29,1998,14,"DM","F",35,39,3.5
27975,5,29,1998,10,"PL","M",20,13,2
27976,5,29,1998,3,"PB","F",27,41,2.7
27977,5,29,1998,8,"DM","F",37,48,3.7
27978,5,29,1998,6,"OT","F",20,18,2
27979,5,29,1998,9,"PF","M",15,7,1.5
27980,5,29,1998,14,"DM","F",35,51,3.5
27981,5,29,1998,9,"DO","F",35,23,3.5
27982,5,29,1998,14,"NL","M",31,140,3.1
27983,5,29,1998,9,"DM","F",36,48,3.6
27984,5,29,1998,6,"PB","F",26,27,2.6
27985,5,29,1998,9,"PE","M",21,14,2.1
27986,5,29,1998,15,"OT","M",21,21,2.1
27987,5,29,1998,13,"PB","F",25,34,2.5
27988,5,29,1998,14,"DM","F",35,40,3.5
27989,5,29,1998,3,"PP","F",21,17,2.1
27990,5,29,1998,9,"DM","M",38,50,3.8
27991,5,29,1998,14,"DM","F",35,49,3.5
27992,5,29,1998,15,"PM","M",20,18,2
27993,5,29,1998,3,"PB","M",26,29,2.6
27994,5,29,1998,3,"PP","M",21,18,2.1
27995,5,29,1998,11,"DM","F",36,53,3.6
27996,5,29,1998,15,"PM","F",20,16,2
27997,5,29,1998,3,"PP","M",21,19,2.1
27998,5,29,1998,11,"AH","",NA,NA,NA
27999,5,29,1998,15,"PM","F",20,18,2
28000,5,29,1998,3,"OT","M",20,21,2
28001,5,29,1998,6,"PP","F",22,18,2.2
28002,5,29,1998,8,"DO","M",35,55,3.5
28003,5,29,1998,11,"DM","F",36,44,3.6
28004,5,29,1998,13,"OT","F",20,28,2
28005,5,29,1998,3,"PB","F",26,34,2.6
28006,5,29,1998,4,"DM","F",35,43,3.5
28007,5,29,1998,4,"DM","F",35,48,3.5
28008,5,29,1998,11,"DM","F",36,46,3.6
28009,5,29,1998,9,"DO","F",36,62,3.6
28010,5,29,1998,8,"DO","F",34,28,3.4
28011,5,29,1998,11,"AH","",NA,NA,NA
28012,5,29,1998,14,"DM","M",36,46,3.6
28013,6,27,1998,2,"DS","F",51,106,5.1
28014,6,27,1998,22,"AH","",NA,NA,NA
28015,6,27,1998,22,"DM","M",37,38,3.7
28016,6,27,1998,24,"PP","M",21,14,2.1
28017,6,27,1998,17,"PP","F",22,14,2.2
28018,6,27,1998,22,"DM","F",38,49,3.8
28019,6,27,1998,2,"DM","M",37,33,3.7
28020,6,27,1998,18,"PP","F",21,11,2.1
28021,6,27,1998,17,"DM","M",39,47,3.9
28022,6,27,1998,2,"NL","F",31,182,3.1
